AnimalID,Age,Sex,Genotype,Strain,ExpName,Housing,LightCycle,PISiteUser,SessionName,Image,Image_Description,Analysis_Name,Schedule_Name,Max_Number_Trials,Max_Schedule_Time,Date_Time,Stimulus_Duration,Intervention,AVG_Omissions - Total,AVG_Perseverative Correct - Total,AVG_Perseverative Incorrect - Total,AVG_Premature Responses - Total,AVG_Reward Collection Latency,AVG_Threshold - Accuracy %,AVG_Threshold - Condition,AVG_Threshold - Omission %,AVG_Threshold - Trials,AVG_Trial Analysis - Accuracy%,AVG_Trial Analysis - Correct,AVG_Trial Analysis - Correct Response Latency,AVG_Trial Analysis - Incorrect,AVG_Trial Analysis - Incorrect Response Latency,AVG_Trial Analysis - Omission,AVG_Trial Analysis - Omission%,AVG_Trial Analysis - Premature,AVG_Trial Analysis - Reward Collection Latency,AVG_Trial Analysis - Stimulus Duration
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-27 2:42:32 PM,2000,First touchscreen task performed with the mice,7,12,,7,1.0577777777777781,83.7,1422.434,14,50,85.61632653061224,1,1.2598611111111113,1,2.1911428571428573,1,14.930139419999998,1,1.0577777777777781,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-28 2:04:17 PM,2000,First touchscreen task performed with the mice,8,5,,6,1.0237297297297299,88.1,1525.572,16,50,79.54893617021276,1,1.1955405405405402,1,3.3600000000000003,1,28.804763799999993,1,1.0237297297297299,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-29 3:53:49 PM,2000,First touchscreen task performed with the mice,9,11,1,3,1.1185675675675675,90.2,1376.253,18,50,91.822,1,1.0868918918918922,1,1.55475,1,15.74473317073171,1,1.1185675675675675,2
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-02 3:32:12 PM,4000,First touchscreen task performed with the mice,14,1,,29,1.0623181818181817,61.1,2452.312,28,50,52.87916666666666,1,1.9059545454545452,1,1.514,1,44.871037400000006,2.3333333333333335,1.0623181818181817,4
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-03 3:04:05 PM,4000,First touchscreen task performed with the mice,7,3,,43,1.162107142857143,65.1,3321.66,14,50,68.42000000000002,1,1.8917142857142863,1,4.449133333333333,1,25.79451897959184,1.6538461538461537,1.162107142857143,4
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-04 2:19:43 PM,4000,First touchscreen task performed with the mice,6,4,1,33,1.6156666666666666,54.5,3396.862,12,50,66.36400000000002,1,2.4827916666666665,1,2.3108,1,8.272415697674418,1.8333333333333333,1.6156666666666666,4
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-05 1:30:31 PM,4000,First touchscreen task performed with the mice,3,4,7,35,1.557515151515151,70.2,3302.723,6,50,70.75599999999999,1,1.9570909090909092,1,1.9836428571428577,1,6.767098595744679,2.6153846153846154,1.557515151515151,4
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-06 1:43:55 PM,4000,First touchscreen task performed with the mice,4,7,,28,1.2833902439024392,89.1,2990.988,8,50,88.24399999999997,1,1.7167073170731708,1,1.8666,1,12.440449326530612,1.75,1.2833902439024392,4
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-09 2:54:43 PM,4000,First touchscreen task performed with the mice,8,10,9,10,2.5842702702702725,88.1,2226.602,16,50,82.26590909090909,1,2.267918918918919,1,3.1803999999999997,1,27.341956122448988,2,2.5842702702702725,4
H909Bm2,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-03-10 4:43:38 PM,4000,First touchscreen task performed with the mice,6,11,2,3,1.408075,90.9,1584.144,12,50,84.06799999999996,1,1.9268000000000005,1,5.86525,1,10.506936307692307,1,1.408075,4
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-27 2:15:32 PM,2000,First touchscreen task performed with the mice,6,14,2,3,1.7880624999999997,72.7,1296.572,12,50,67.18571428571427,1,1.3761875,1,2.552,1,13.603253789473683,1,1.7880624999999997,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-28 1:45:36 PM,2000,First touchscreen task performed with the mice,6,11,,7,1.631027027027027,84.1,1468.619,12,50,84.40638297872343,1,1.5960270270270271,1,2.2881428571428573,1,19.9597796,1,1.631027027027027,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-01 3:09:58 PM,2000,First touchscreen task performed with the mice,5,15,,3,1.5497000000000003,88.9,1192.493,10,50,96.2083333333333,1,1.576075,1,1.3396000000000001,1,26.03533,1,1.5497000000000003,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-04 3:12:18 PM,2000,First touchscreen task performed with the mice,11,12,,1,1.5312285714285714,89.7,1081.524,22,50,83.44791666666667,1,1.151485714285714,1,2.25075,1,21.380494199999998,1,1.5312285714285714,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-08 3:48:01 PM,2000,First touchscreen task performed with the mice,5,14,,5,1.4643235294117647,75.6,1185.835,10,50,68.32391304347826,1,1.2568823529411766,1,2.439636363636364,1,22.461236938775514,1,1.4643235294117647,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-05-11 1:47:10 PM,2000,First touchscreen task performed with the mice,6,16,3,8,1.9652750000000008,90.9,1201.804,12,50,85.53469387755099,1,1.6794750000000005,1,2.00825,1,11.37333165909091,1,1.9652750000000008,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Intra_Probe,,,Cam Mouse5C Touch Var1,5CSRTT_4s_Var1,50,3600,2015-02-23 2:15:41 PM,4000,First touchscreen task performed with the mice,18,6,,20,1.8299999999999996,50,1989.997,36,50,34.49555555555556,1,3.08925,1,3.146250000000001,1,42.07246734693878,2,1.8299999999999996,4
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-04-29 2:43:37 PM,1500,First touchscreen task performed with the mice,10,11,1,8,1.534205882352941,85,1341.47,20,50,75.95200000000003,1,1.3466470588235295,1,2.6273333333333335,1,19.81394454545455,1.1428571428571428,1.534205882352941,1.5
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1-5_Var1,50,3600,2015-04-30 2:17:29 PM,1500,First touchscreen task performed with the mice,11,13,,2,1.621838709677419,79.5,1142.678,22,50,71.26595744680853,1,1.3427419354838706,1,2.3807777777777783,1,30.397154081632653,1,1.621838709677419,1.5
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-05-05 3:04:48 PM,1000,First touchscreen task performed with the mice,18,5,,5,1.5398799999999997,78.1,1287.975,36,50,78.50416666666666,1,1.16208,1,2.266142857142857,1,49.429526400000015,1.25,1.5398799999999997,1
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_1s_var1,50,3600,2015-05-06 3:11:21 PM,1000,First touchscreen task performed with the mice,17,1,,5,1.3618800000000002,75.8,1367.937,34,50,75.9531914893617,1,1.2207999999999999,1,2.4040000000000004,1,40.85557779999999,1,1.3618800000000002,1
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_06_var1,50,3600,2015-04-23 2:31:30 PM,600,First touchscreen task performed with the mice,21,8,,2,1.5771052631578948,65.5,1370.214,42,50,73.16999999999999,1,1.0084736842105264,1,1.3904,1,44.711644081632656,1,1.5771052631578948,0.6000000000000005
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_06_var1,50,3600,2015-04-24 2:05:02 PM,600,First touchscreen task performed with the mice,22,5,,5,1.7465882352941176,60.7,1419.906,44,50,57.13478260869564,1,1.2195882352941179,1,2.345818181818182,1,52.82489819999998,1.25,1.7465882352941176,0.6000000000000005
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,2015-05-12 2:32:38 PM,800,First touchscreen task performed with the mice,12,6,1,2,1.4376071428571429,73.7,1197.449,24,50,79.81836734693879,1,1.4193928571428576,1,2.3745454545454545,1,26.342902000000002,1,1.4376071428571429,0.7999999999999997
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Probe,,,Cam Mouse5C Touch Var1,5CSRTT_08_var1,50,3600,2015-05-13 2:45:16 PM,800,First touchscreen task performed with the mice,29,3,,5,1.513,66.7,1622.502,58,50,79.90799999999997,1,1.6817142857142857,1,1.6987142857142856,1,56.53735775510204,1,1.513,0.7999999999999997
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-18 2:35:50 PM,2000,First touchscreen task performed with the mice,8,17,1,6,1.6009428571428572,83.3,1333.727,16,50,78.09166666666668,1,1.6398000000000001,1,3.5532857142857144,1,16.890576530612247,1,1.6009428571428572,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-19 2:53:16 PM,2000,First touchscreen task performed with the mice,12,3,,3,1.3782222222222222,71.1,1442.068,24,50,61.62666666666667,1,1.6304074074074075,1,2.5746363636363636,1,33.18245080000001,1,1.3782222222222222,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-20 2:05:19 PM,2000,First touchscreen task performed with the mice,14,,,8,1.4546000000000001,83.3,1602.712,28,50,88.63061224489797,1,1.8146333333333333,1,3.7125,1,36.9057776,1,1.4546000000000001,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-23 3:32:00 PM,2000,First touchscreen task performed with the mice,8,9,,10,1.5255428571428573,83.3,1997.025,16,50,81.31041666666668,1,1.6195714285714289,1,2.2012857142857145,1,28.984327000000004,1.1111111111111112,1.5255428571428573,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-24 3:00:17 PM,2000,First touchscreen task performed with the mice,14,5,1,3,1.4621000000000002,83.3,1227.334,28,50,85.4387755102041,1,1.5967999999999998,1,2.2708333333333335,1,35.505993,1,1.4621000000000002,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-27 2:43:22 PM,2000,First touchscreen task performed with the mice,13,2,,3,1.3911153846153848,70.3,1574.965,26,50,73.87500000000001,1,1.9462692307692313,1,2.5473636363636363,1,30.433916600000007,1,1.3911153846153843,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-28 2:04:58 PM,2000,First touchscreen task performed with the mice,11,16,1,4,1.5733030303030302,84.6,1443.92,22,50,81.55000000000004,1,1.7310909090909095,1,3.1633333333333336,1,21.903295102040815,1,1.5733030303030302,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-29 3:54:26 PM,2000,First touchscreen task performed with the mice,4,5,1,3,1.4057435897435901,84.8,1301.408,8,50,91.6,1,1.3167692307692307,1,2.3120000000000003,1,7.665072489795921,1,1.40574358974359,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-03-31 2:41:34 PM,2000,First touchscreen task performed with the mice,11,6,1,7,1.3582083333333335,61.5,1626.008,22,50,60.386,1,1.4709583333333336,1,1.7649333333333332,1,20.04589086666667,1,1.3582083333333335,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-02 2:29:38 PM,2000,First touchscreen task performed with the mice,5,13,,2,1.4018529411764702,75.6,1457.329,10,50,66.05208333333334,1,1.4193235294117645,1,1.9850909090909092,1,16.603646160000004,1,1.40185294117647,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-03 9:30:42 AM,2000,First touchscreen task performed with the mice,18,4,,3,1.608625,75,1784.036,36,50,72.96666666666664,1,1.8699999999999999,1,1.9785,1,43.390885,1,1.608625,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-06 2:52:23 PM,2000,First touchscreen task performed with the mice,5,5,1,6,1.3661764705882353,75.6,1638.504,10,50,76.83877551020409,1,1.4655882352941176,1,2.378,1,10.093490227272728,1.2,1.3661764705882353,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-07 2:51:00 PM,2000,First touchscreen task performed with the mice,10,6,,2,1.1951612903225808,77.5,1267.95,20,50,70.26304347826088,1,1.503967741935484,1,2.1086666666666667,1,31.229431200000008,1,1.1951612903225808,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-08 3:13:29 PM,2000,First touchscreen task performed with the mice,9,7,,5,1.3394374999999998,78,1317.639,18,50,74.64897959183675,1,1.3545937500000003,1,2.9826666666666664,1,23.362821600000004,1,1.3394375000000003,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-09 2:38:12 PM,2000,First touchscreen task performed with the mice,13,8,,5,1.6758125,86.5,1649.303,26,50,81.45869565217392,1,1.6011874999999998,1,3.8278,1,43.212973000000005,1.25,1.6758125,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-10 2:25:29 PM,2000,First touchscreen task performed with the mice,12,8,,1,1.391909090909091,86.8,1325.282,24,50,88.58125000000001,1,1.6264545454545454,1,1.65,1,31.268576,1,1.391909090909091,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-13 3:24:28 PM,2000,First touchscreen task performed with the mice,18,7,,2,1.4494814814814811,84.4,1345.069,36,50,78.47555555555554,1,1.6027407407407408,1,1.9477999999999998,1,50.61990459999999,1,1.4494814814814814,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-14 2:45:55 PM,2000,First touchscreen task performed with the mice,6,13,,6,1.4844857142857144,79.5,1508.165,12,50,81.5791666666667,1,1.5281142857142855,1,2.0807777777777776,1,16.10782266,1,1.4844857142857144,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-15 3:17:09 PM,2000,First touchscreen task performed with the mice,11,7,,5,1.3384117647058826,87.2,1378.446,22,50,83.2229166666667,1,1.329705882352941,1,2.2364,1,22.588507959183673,1,1.3384117647058826,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-16 2:09:31 PM,2000,First touchscreen task performed with the mice,11,12,,5,1.5871875,82.1,1378.155,22,50,88.44166666666665,1,1.36121875,1,1.941285714285714,1,37.865878599999995,1,1.5871875,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-17 2:18:35 PM,2000,First touchscreen task performed with the mice,17,14,,4,1.4297586206896555,87.9,1593.267,34,50,80.16041666666662,1,1.6636206896551726,1,2.5557499999999997,1,38.1841646,1,1.4297586206896553,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-20 2:05:07 PM,2000,First touchscreen task performed with the mice,11,3,,4,1.446611111111111,92.3,1208.959,22,50,94.66382978723406,1,1.2591621621621623,1,3.1756666666666664,1,38.657542799999995,1,1.4466111111111113,2
H911Bm4,3_6       ,m,VAChT^D2-Cre-flox/flox,VAChT^D2-Cre-flox/flox,OK_D2CreVAChTfx_5Choice,Single-housed,Diurnal light cycle,Dr. Marco Prado - Robarts Research Institute - Ornela-Kljakic,Training,,,Cam Mouse5C Touch Var1,5CSRTT_2s_Var1,50,3600,2015-04-21 1:24:58 PM,2000,First touchscreen task performed with the mice,9,6,1,3,1.4034848484848486,80.5,1282.204,18,50,78.18723404255319,1,1.3538181818181818,1,2.9011250000000004,1,20.909582359999995,1,1.4034848484848486,2
